                                        Data Report
                                                                  File created on:2022-10-09 15:23:56

Device Model:RC-51H
Serial Number:EL2005001039
Firmware Version:V2,1
Trip Number:0000001
Trip Description:Temperature recording.                                                                             
Start Mode:Immediate Start
Logging Interval:0:5:0
Start Delay:0H0M
Repeat Start:Enable
Time Zone:UTC +00:00
Stop Mode:Press Button  + Use Software
Light:Disable
Alarm Logging Interval Shorten:Disable
Mark Time    N/A
First Reading:2022-10-01 14:11:03
Last Reading:2022-10-09 13:21:03
Maximum:25,4°C / 66,3%RH
Minimum:16,4°C / 41,4%RH
Average:17,8°C / 58,9%RH
Mean Kinetic Temperature (MKT):17,9°C
Logging Duration:7D 23H 10M 0S
Current Readings:2295
First Alarm(Temperature):N/A
First Alarm(Humidity):N/A

       No.                     Time       Temperature°C  Humidity%RH
       962           04.10.2022 22:16:03      17,4             59,3
       963           04.10.2022 22:21:03      17,4             59,3
       964           04.10.2022 22:26:03      17,4             59,4
       965           04.10.2022 22:31:03      17,4             59,4
       966           04.10.2022 22:36:03      17,4             59,3
       967           04.10.2022 22:41:03      17,4             59,3
       968           04.10.2022 22:46:03      17,4             59,3
       969           04.10.2022 22:51:03      17,4             59,3
       970           04.10.2022 22:56:03      17,4             59,3
       971           04.10.2022 23:01:03      17,4             59,3
       972           04.10.2022 23:06:03      17,3             59,3
       973           04.10.2022 23:11:03      17,4             59,2
       974           04.10.2022 23:16:03      17,3             59,2
       975           04.10.2022 23:21:03      17,3             59,2
       976           04.10.2022 23:26:03      17,3             59,2
       977           04.10.2022 23:31:03      17,3             59,2
       978           04.10.2022 23:36:03      17,3             59,2
       979           04.10.2022 23:41:03      17,3             59,2
       980           04.10.2022 23:46:03      17,3             59,2
       981           04.10.2022 23:51:03      17,3             59,2
       982           04.10.2022 23:56:03      17,3             59,2
       983           05.10.2022 00:01:03      17,3             59,1
       984           05.10.2022 00:06:03      17,3             59,1
       985           05.10.2022 00:11:03      17,3             59,1
       986           05.10.2022 00:16:03      17,3             59,1
       987           05.10.2022 00:21:03      17,2             59,1
       988           05.10.2022 00:26:03      17,3             59,1
       989           05.10.2022 00:31:03      17,2             59,1
       990           05.10.2022 00:36:03      17,2             59,1
       991           05.10.2022 00:41:03      17,2             59,1
       992           05.10.2022 00:46:03      17,2             59,1
       993           05.10.2022 00:51:03      17,2             59,1
       994           05.10.2022 00:56:03      17,2               59
       995           05.10.2022 01:01:03      17,2               59
       996           05.10.2022 01:06:03      17,2               59
       997           05.10.2022 01:11:03      17,2               59
       998           05.10.2022 01:16:03      17,2             59,1
       999           05.10.2022 01:21:03      17,2               59
      1000           05.10.2022 01:26:03      17,2               59
      1001           05.10.2022 01:31:03      17,2               59
      1002           05.10.2022 01:36:03      17,2               59
      1003           05.10.2022 01:41:03      17,2               59
      1004           05.10.2022 01:46:03      17,2             58,9
      1005           05.10.2022 01:51:03      17,2               59
      1006           05.10.2022 01:56:03      17,2             58,9
      1007           05.10.2022 02:01:03      17,2             58,9
      1008           05.10.2022 02:06:03      17,1               59
      1009           05.10.2022 02:11:03      17,2             58,9
      1010           05.10.2022 02:16:03      17,1             58,9
      1011           05.10.2022 02:21:03      17,1             58,9
      1012           05.10.2022 02:26:03      17,1             58,9
      1013           05.10.2022 02:31:03      17,1             58,9
      1014           05.10.2022 02:36:03      17,1               59
      1015           05.10.2022 02:41:03      17,1             58,9
      1016           05.10.2022 02:46:03      17,1             58,9
      1017           05.10.2022 02:51:03      17,1             58,9
      1018           05.10.2022 02:56:03      17,1             58,9
      1019           05.10.2022 03:01:03      17,1             58,9
      1020           05.10.2022 03:06:03      17,1             58,9
      1021           05.10.2022 03:11:03      17,1             58,9
      1022           05.10.2022 03:16:03      17,1             58,9
      1023           05.10.2022 03:21:03      17,1             58,9
      1024           05.10.2022 03:26:03      17,1             58,8
      1025           05.10.2022 03:31:03        17             58,9
      1026           05.10.2022 03:36:03        17             58,9
      1027           05.10.2022 03:41:03      17,1             60,4
      1028           05.10.2022 03:46:03      17,2             60,4
      1029           05.10.2022 03:51:03      17,3             60,2
      1030           05.10.2022 03:56:03      17,3             60,3
      1031           05.10.2022 04:01:03      17,4             60,4
      1032           05.10.2022 04:06:03      17,4             60,4
      1033           05.10.2022 04:11:03      17,4             60,5
      1034           05.10.2022 04:16:03      17,4             60,6
      1035           05.10.2022 04:21:03      17,4             60,7
      1036           05.10.2022 04:26:03      17,4             61,1
      1037           05.10.2022 04:31:03      17,4             61,3
      1038           05.10.2022 04:36:03      17,4             61,5
      1039           05.10.2022 04:41:03      17,4             61,8
      1040           05.10.2022 04:46:03      17,5             62,1
      1041           05.10.2022 04:51:03      17,5             62,1
      1042           05.10.2022 04:56:03      17,5             62,3
      1043           05.10.2022 05:01:03      17,5             62,3
      1044           05.10.2022 05:06:03      17,5             62,4
      1045           05.10.2022 05:11:03      17,5             62,4
      1046           05.10.2022 05:16:03      17,5             62,4
      1047           05.10.2022 05:21:03      17,4             62,2
      1048           05.10.2022 05:26:03      17,4             62,1
      1049           05.10.2022 05:31:03      17,4               62
      1050           05.10.2022 05:36:03      17,3             62,7
      1051           05.10.2022 05:41:03      17,4             63,7
      1052           05.10.2022 05:46:03      17,5             63,8
      1053           05.10.2022 05:51:03      17,5             63,6
      1054           05.10.2022 05:56:03      17,7               63
      1055           05.10.2022 06:01:03      17,7             62,4
      1056           05.10.2022 06:06:03      17,8             61,9
      1057           05.10.2022 06:11:03      17,9             61,5
      1058           05.10.2022 06:16:03      17,9             61,3
      1059           05.10.2022 06:21:03        18             61,1
      1060           05.10.2022 06:26:03        18             60,9
      1061           05.10.2022 06:31:03      18,1             60,7
      1062           05.10.2022 06:36:03      18,2             60,6
      1063           05.10.2022 06:41:03      18,2             60,5
      1064           05.10.2022 06:46:03      18,2             60,4
      1065           05.10.2022 06:51:03      18,2             60,2
      1066           05.10.2022 06:56:03      18,3             60,2
      1067           05.10.2022 07:01:03      18,3             60,1
      1068           05.10.2022 07:06:03      18,3               60
      1069           05.10.2022 07:11:03      18,4             60,1
      1070           05.10.2022 07:16:03      18,4               60
      1071           05.10.2022 07:21:03      18,4             59,9
      1072           05.10.2022 07:26:03      18,4             59,8
      1073           05.10.2022 07:31:03      18,5             59,7
      1074           05.10.2022 07:36:03      18,4             59,7
      1075           05.10.2022 07:41:03      18,5             59,7
      1076           05.10.2022 07:46:03      18,5             59,6
      1077           05.10.2022 07:51:03      18,5             59,6
      1078           05.10.2022 07:56:03      18,5             59,6
      1079           05.10.2022 08:01:03      18,5             59,6
      1080           05.10.2022 08:06:03      18,5             59,5
      1081           05.10.2022 08:11:03      18,6             59,6
      1082           05.10.2022 08:16:03      18,6             59,6
      1083           05.10.2022 08:21:03      18,6             59,5
      1084           05.10.2022 08:26:03      18,6             59,5
      1085           05.10.2022 08:31:03      18,6             59,4
      1086           05.10.2022 08:36:03      18,6             59,3
      1087           05.10.2022 08:41:03      18,7             59,3
      1088           05.10.2022 08:46:03      18,7             59,3
      1089           05.10.2022 08:51:03      18,7             59,3
      1090           05.10.2022 08:56:03      18,7             59,3
      1091           05.10.2022 09:01:03      18,7             59,3
      1092           05.10.2022 09:06:03      18,7             59,2
      1093           05.10.2022 09:11:03      18,7             59,3
      1094           05.10.2022 09:16:03      18,7             59,2
      1095           05.10.2022 09:21:03      18,7             59,2
      1096           05.10.2022 09:26:03      18,7             59,2
      1097           05.10.2022 09:31:03      18,8             59,2
      1098           05.10.2022 09:36:03      18,8             59,2
      1099           05.10.2022 09:41:03      18,8             59,1
      1100           05.10.2022 09:46:03      18,8             59,1
      1101           05.10.2022 09:51:03      18,8             59,3
      1102           05.10.2022 09:56:03      18,8             59,4
      1103           05.10.2022 10:01:03      18,8             59,4
      1104           05.10.2022 10:06:03      18,8             59,4
      1105           05.10.2022 10:11:03      18,8             59,5
      1106           05.10.2022 10:16:03      18,8             59,5
      1107           05.10.2022 10:21:03      18,8             59,5
      1108           05.10.2022 10:26:03      18,7             59,5
      1109           05.10.2022 10:31:03      18,7             59,5
      1110           05.10.2022 10:36:03      18,7             59,6
      1111           05.10.2022 10:41:03      18,7             59,6
      1112           05.10.2022 10:46:03      18,6             59,6
      1113           05.10.2022 10:51:03      18,6             59,6
      1114           05.10.2022 10:56:03      18,6             59,7
      1115           05.10.2022 11:01:03      18,5             59,7
      1116           05.10.2022 11:06:03      18,5             59,7
      1117           05.10.2022 11:11:03      18,5             59,7
      1118           05.10.2022 11:16:03      18,5             59,8
      1119           05.10.2022 11:21:03      18,4             59,8
      1120           05.10.2022 11:26:03      18,4             60,5
      1121           05.10.2022 11:31:03      18,5             61,6
      1122           05.10.2022 11:36:03      18,5               62
      1123           05.10.2022 11:41:03      18,6             62,2
      1124           05.10.2022 11:46:03      18,6             62,2
      1125           05.10.2022 11:51:03      18,7             62,2
      1126           05.10.2022 11:56:03      18,7             61,8
      1127           05.10.2022 12:01:03      18,6             61,8
      1128           05.10.2022 12:06:03      18,7               62
      1129           05.10.2022 12:11:03      18,7               62
      1130           05.10.2022 12:16:03      18,7             62,5
      1131           05.10.2022 12:21:03      18,7             62,4
      1132           05.10.2022 12:26:03      18,7             62,8
      1133           05.10.2022 12:31:03      18,7             62,6
      1134           05.10.2022 12:36:03      18,7             62,9
      1135           05.10.2022 12:41:03      18,7             62,7
      1136           05.10.2022 12:46:03      18,7               63
      1137           05.10.2022 12:51:03      18,7             62,8
      1138           05.10.2022 12:56:03      18,7             62,6
      1139           05.10.2022 13:01:03      18,7             63,3
      1140           05.10.2022 13:06:03      18,7             64,2
      1141           05.10.2022 13:11:03      18,7             64,7
      1142           05.10.2022 13:16:03      18,7             64,5
      1143           05.10.2022 13:21:03      18,8             64,7
      1144           05.10.2022 13:26:03      18,8               65
      1145           05.10.2022 13:31:03      18,8             65,2
      1146           05.10.2022 13:36:03      18,8             65,1
      1147           05.10.2022 13:41:03      18,9             64,4
      1148           05.10.2022 13:46:03      18,9             65,9
      1149           05.10.2022 13:51:03      18,9             66,3
      1150           05.10.2022 13:56:03      18,9             64,7
      1151           05.10.2022 14:01:03        19             65,4
      1152           05.10.2022 14:06:03        19             65,2
      1153           05.10.2022 14:11:03        19             64,9
      1154           05.10.2022 14:16:03        19               65
      1155           05.10.2022 14:21:03        19             64,8
      1156           05.10.2022 14:26:03      19,1             63,9
      1157           05.10.2022 14:31:03      19,1             64,1
      1158           05.10.2022 14:36:03      19,1             64,4
      1159           05.10.2022 14:41:03      19,1             64,5
      1160           05.10.2022 14:46:03      19,1             64,4
      1161           05.10.2022 14:51:03      19,1             64,5
      1162           05.10.2022 14:56:03      19,2             64,7
      1163           05.10.2022 15:01:03      19,2             64,7
      1164           05.10.2022 15:06:03      19,2             64,7
      1165           05.10.2022 15:11:03      19,2             64,7
      1166           05.10.2022 15:16:03      19,1             64,5
      1167           05.10.2022 15:21:03      19,1             64,4
      1168           05.10.2022 15:26:03        19             64,3
      1169           05.10.2022 15:31:03        19             64,3
      1170           05.10.2022 15:36:03        19             64,2
      1171           05.10.2022 15:41:03      18,9             64,1
      1172           05.10.2022 15:46:03      18,9               64
      1173           05.10.2022 15:51:03      18,9               64
      1174           05.10.2022 15:56:03      18,8             63,9
      1175           05.10.2022 16:01:03      18,8             63,8
      1176           05.10.2022 16:06:03      18,8             63,7
      1177           05.10.2022 16:11:03      18,8             63,7
      1178           05.10.2022 16:16:03      18,8             63,6
      1179           05.10.2022 16:21:03      18,7             63,6
      1180           05.10.2022 16:26:03      18,7             63,5
      1181           05.10.2022 16:31:03      18,7             63,5
      1182           05.10.2022 16:36:03      18,7             63,4
      1183           05.10.2022 16:41:03      18,7             63,4
      1184           05.10.2022 16:46:03      18,7             63,3
      1185           05.10.2022 16:51:03      18,6             63,3
      1186           05.10.2022 16:56:03      18,6             63,2
      1187           05.10.2022 17:01:03      19,3             61,8
      1188           05.10.2022 17:06:03        19             62,2
      1189           05.10.2022 17:11:03      18,8             62,5
      1190           05.10.2022 17:16:03      18,7             62,7
      1191           05.10.2022 17:21:03      18,7             62,8
      1192           05.10.2022 17:26:03      18,6             62,9
      1193           05.10.2022 17:31:03      18,6             62,9
      1194           05.10.2022 17:36:03      18,6             62,9
      1195           05.10.2022 17:41:03      18,5             62,9
      1196           05.10.2022 17:46:03      18,5             62,9
      1197           05.10.2022 17:51:03      18,5             62,9
      1198           05.10.2022 17:56:03      18,5             62,9
      1199           05.10.2022 18:01:03      18,5             62,9
      1200           05.10.2022 18:06:03      18,5             62,9
      1201           05.10.2022 18:11:03      18,4             62,8
      1202           05.10.2022 18:16:03      18,4             62,8
      1203           05.10.2022 18:21:03      18,4             62,8
      1204           05.10.2022 18:26:03      18,4             62,8
      1205           05.10.2022 18:31:03      18,4             62,8
      1206           05.10.2022 18:36:03      18,4             62,7
      1207           05.10.2022 18:41:03      18,4             62,7
      1208           05.10.2022 18:46:03      18,4             62,7
      1209           05.10.2022 18:51:03      18,4             62,6
      1210           05.10.2022 18:56:03      18,4             62,6
      1211           05.10.2022 19:01:03      18,4             62,6
      1212           05.10.2022 19:06:03      18,4             62,6
      1213           05.10.2022 19:11:03      18,3             62,6
      1214           05.10.2022 19:16:03      18,3             62,6
      1215           05.10.2022 19:21:03      18,3             62,6
      1216           05.10.2022 19:26:03      18,3             62,5
      1217           05.10.2022 19:31:03      18,3             62,6
      1218           05.10.2022 19:36:03      18,3             62,5
      1219           05.10.2022 19:41:03      18,3             62,5
      1220           05.10.2022 19:46:03      18,3             62,5
      1221           05.10.2022 19:51:03      18,3             62,5
      1222           05.10.2022 19:56:03      18,3             62,4
      1223           05.10.2022 20:01:03      18,3             62,4
      1224           05.10.2022 20:06:03      18,3             62,5
      1225           05.10.2022 20:11:03      18,3             62,4
      1226           05.10.2022 20:16:03      18,3             62,4
      1227           05.10.2022 20:21:03      18,3             62,4
      1228           05.10.2022 20:26:03      18,3             62,4
      1229           05.10.2022 20:31:03      18,3             62,4
      1230           05.10.2022 20:36:03      18,3             62,4
      1231           05.10.2022 20:41:03      18,3             62,3
      1232           05.10.2022 20:46:03      18,3             62,4
      1233           05.10.2022 20:51:03      18,2             62,4
      1234           05.10.2022 20:56:03      18,2             62,3
      1235           05.10.2022 21:01:03      18,2             62,3
      1236           05.10.2022 21:06:03      18,2             62,3
      1237           05.10.2022 21:11:03      18,2             62,3
      1238           05.10.2022 21:16:03      18,2             62,3
      1239           05.10.2022 21:21:03      18,2             62,3
      1240           05.10.2022 21:26:03      18,2             62,3
      1241           05.10.2022 21:31:03      18,2             62,3
      1242           05.10.2022 21:36:03      18,2             62,2
      1243           05.10.2022 21:41:03      18,2             62,2
      1244           05.10.2022 21:46:03      18,2             62,2
      1245           05.10.2022 21:51:03      18,2             62,2
      1246           05.10.2022 21:56:03      18,2             62,2
      1247           05.10.2022 22:01:03      18,2             62,2
      1248           05.10.2022 22:06:03      18,2             62,2
      1249           05.10.2022 22:11:03      18,2             62,2
      1250           05.10.2022 22:16:03      18,2             62,2
      1251           05.10.2022 22:21:03      18,1             62,1
      1252           05.10.2022 22:26:03      18,2             62,2
      1253           05.10.2022 22:31:03      18,2             62,2
      1254           05.10.2022 22:36:03      18,1             62,1
      1255           05.10.2022 22:41:03      18,1             62,1
      1256           05.10.2022 22:46:03      18,2             62,1
      1257           05.10.2022 22:51:03      18,1             62,1
      1258           05.10.2022 22:56:03      18,1             62,1
      1259           05.10.2022 23:01:03      18,1             62,2
      1260           05.10.2022 23:06:03      18,2             62,1
      1261           05.10.2022 23:11:03      18,1             62,1
      1262           05.10.2022 23:16:03      18,1             62,1
      1263           05.10.2022 23:21:03      18,1             62,1
      1264           05.10.2022 23:26:03      18,1               62
      1265           05.10.2022 23:31:03      18,1             62,1
      1266           05.10.2022 23:36:03      18,1             62,1
      1267           05.10.2022 23:41:03      18,1               62
      1268           05.10.2022 23:46:03      18,1               62
      1269           05.10.2022 23:51:03      18,1               62
      1270           05.10.2022 23:56:03      18,1               62
      1271           06.10.2022 00:01:03      18,1               62
      1272           06.10.2022 00:06:03      18,1             61,9
      1273           06.10.2022 00:11:03      18,1               62
      1274           06.10.2022 00:16:03      18,1             61,9
      1275           06.10.2022 00:21:03      18,1               62
      1276           06.10.2022 00:26:03      18,1             61,9
      1277           06.10.2022 00:31:03      18,1             61,9
      1278           06.10.2022 00:36:03      18,1             61,9
      1279           06.10.2022 00:41:03      18,1             61,9
      1280           06.10.2022 00:46:03      18,1             61,9
      1281           06.10.2022 00:51:03      18,1             61,9
      1282           06.10.2022 00:56:03      18,1             61,9
      1283           06.10.2022 01:01:03      18,1             61,9
      1284           06.10.2022 01:06:03        18             61,8
      1285           06.10.2022 01:11:03      18,1             61,9
      1286           06.10.2022 01:16:03        18             61,8
      1287           06.10.2022 01:21:03      18,1             61,8
      1288           06.10.2022 01:26:03        18             61,8
      1289           06.10.2022 01:31:03        18             61,8
      1290           06.10.2022 01:36:03        18             61,8
      1291           06.10.2022 01:41:03        18             61,7
      1292           06.10.2022 01:46:03        18             61,8
      1293           06.10.2022 01:51:03        18             61,7
      1294           06.10.2022 01:56:03        18             61,7
      1295           06.10.2022 02:01:03        18             61,7
      1296           06.10.2022 02:06:03        18             61,7
      1297           06.10.2022 02:11:03        18             61,7
      1298           06.10.2022 02:16:03        18             61,7
      1299           06.10.2022 02:21:03        18             61,7
      1300           06.10.2022 02:26:03        18             61,7
      1301           06.10.2022 02:31:03        18             61,6
      1302           06.10.2022 02:36:03        18             61,7
      1303           06.10.2022 02:41:03        18             61,6
      1304           06.10.2022 02:46:03        18             61,6
      1305           06.10.2022 02:51:03        18             61,6
      1306           06.10.2022 02:56:03      17,9             61,6
      1307           06.10.2022 03:01:03        18             61,6
      1308           06.10.2022 03:06:03      17,9             61,5
      1309           06.10.2022 03:11:03      17,9             61,5
      1310           06.10.2022 03:16:03      17,9             61,6
      1311           06.10.2022 03:21:03        18             61,5
      1312           06.10.2022 03:26:03      17,9             61,5
      1313           06.10.2022 03:31:03      17,9             61,5
      1314           06.10.2022 03:36:03      17,9             61,5
      1315           06.10.2022 03:41:03      17,9             61,5
      1316           06.10.2022 03:46:03      17,9             61,4
      1317           06.10.2022 03:51:03      17,9             61,5
      1318           06.10.2022 03:56:03      17,9             61,4
      1319           06.10.2022 04:01:03      17,9             61,4
      1320           06.10.2022 04:06:03      17,9             61,4
      1321           06.10.2022 04:11:03      17,9             61,4
      1322           06.10.2022 04:16:03      17,9             61,3
      1323           06.10.2022 04:21:03      17,9             61,4
      1324           06.10.2022 04:26:03      17,9             61,3
      1325           06.10.2022 04:31:03      17,9             61,3
      1326           06.10.2022 04:36:03      17,9             61,3
      1327           06.10.2022 04:41:03      17,8             61,3
      1328           06.10.2022 04:46:03      17,8             61,3
      1329           06.10.2022 04:51:03      17,8             61,3
      1330           06.10.2022 04:56:03      17,8             61,3
      1331           06.10.2022 05:01:03      17,9             61,3
      1332           06.10.2022 05:06:03      17,8             61,2
      1333           06.10.2022 05:11:03      17,8             61,2
      1334           06.10.2022 05:16:03      17,9             61,6
      1335           06.10.2022 05:21:03      17,9             61,7
      1336           06.10.2022 05:26:03        18             61,7
      1337           06.10.2022 05:31:03        18             61,9
      1338           06.10.2022 05:36:03        18             62,2
      1339           06.10.2022 05:41:03        18             62,3
      1340           06.10.2022 05:46:03      18,1             62,4
      1341           06.10.2022 05:51:03      18,1             62,4
      1342           06.10.2022 05:56:03      18,1             62,4
      1343           06.10.2022 06:01:03      18,2             62,7
      1344           06.10.2022 06:06:03      18,3             62,7
      1345           06.10.2022 06:11:03      18,3             62,8
      1346           06.10.2022 06:16:03      18,4             62,7
      1347           06.10.2022 06:21:03      18,4             62,7
      1348           06.10.2022 06:26:03      18,4             62,8
      1349           06.10.2022 06:31:03      18,5             62,9
      1350           06.10.2022 06:36:03      18,5             63,1
      1351           06.10.2022 06:41:03      18,6             63,1
      1352           06.10.2022 06:46:03      18,6             62,8
      1353           06.10.2022 06:51:03      18,6             62,7
      1354           06.10.2022 06:56:03      18,6             62,5
      1355           06.10.2022 07:01:03      18,6             62,5
      1356           06.10.2022 07:06:03      18,6             62,2
      1357           06.10.2022 07:11:03      18,7               62
      1358           06.10.2022 07:16:03      18,6             61,8
      1359           06.10.2022 07:21:03      18,7             61,5
      1360           06.10.2022 07:26:03      18,6             61,1
      1361           06.10.2022 07:31:03      18,7             60,8
      1362           06.10.2022 07:36:03      18,7             60,6
      1363           06.10.2022 07:41:03      18,7             60,3
      1364           06.10.2022 07:46:03      18,7               60
      1365           06.10.2022 07:51:03      18,7             59,7
      1366           06.10.2022 07:56:03      18,7             59,6
      1367           06.10.2022 08:01:03      18,7             59,5
      1368           06.10.2022 08:06:03      18,8             59,4
      1369           06.10.2022 08:11:03      18,8             59,3
      1370           06.10.2022 08:16:03      18,8             59,2
      1371           06.10.2022 08:21:03      18,8             59,3
      1372           06.10.2022 08:26:03      18,8             59,4
      1373           06.10.2022 08:31:03      18,8             59,5
      1374           06.10.2022 08:36:03      18,8             59,5
      1375           06.10.2022 08:41:03      18,8             59,9
      1376           06.10.2022 08:46:03      18,8             60,1
      1377           06.10.2022 08:51:03      18,9             60,4
      1378           06.10.2022 08:56:03      18,9             60,4
      1379           06.10.2022 09:01:03      18,9             60,4
      1380           06.10.2022 09:06:03      18,9             60,3
      1381           06.10.2022 09:11:03      18,9             60,3
      1382           06.10.2022 09:16:03      18,9             60,3
      1383           06.10.2022 09:21:03      18,9             60,3
      1384           06.10.2022 09:26:03        19             60,3
      1385           06.10.2022 09:31:03        19             60,5
      1386           06.10.2022 09:36:03        19             60,7
      1387           06.10.2022 09:41:03        19               61
      1388           06.10.2022 09:46:03      19,1             61,1
      1389           06.10.2022 09:51:03      19,1             61,1
      1390           06.10.2022 09:56:03      19,1             61,2
      1391           06.10.2022 10:01:03      19,1             61,4
      1392           06.10.2022 10:06:03      19,2             61,3
      1393           06.10.2022 10:11:03      19,2             61,1
      1394           06.10.2022 10:16:03      19,2             61,1
      1395           06.10.2022 10:21:03      19,2               61
      1396           06.10.2022 10:26:03      19,1             60,8
      1397           06.10.2022 10:31:03      19,1             60,7
      1398           06.10.2022 10:36:03      19,1             60,6
      1399           06.10.2022 10:41:03      19,1             60,5
      1400           06.10.2022 10:46:03      19,1             60,4
      1401           06.10.2022 10:51:03      19,1             60,4
      1402           06.10.2022 10:56:03      19,1             60,2
      1403           06.10.2022 11:01:03      19,1             59,7
      1404           06.10.2022 11:06:03      19,1             59,4
      1405           06.10.2022 11:11:03        19             59,1
      1406           06.10.2022 11:16:03        19             58,9
      1407           06.10.2022 11:21:03      19,1             58,7
      1408           06.10.2022 11:26:03      19,1             58,5
      1409           06.10.2022 11:31:03      19,1             58,5
      1410           06.10.2022 11:36:03      19,1             58,6
      1411           06.10.2022 11:41:03      19,1             58,7
      1412           06.10.2022 11:46:03        19             58,9
      1413           06.10.2022 11:51:03        19             59,1
      1414           06.10.2022 11:56:03        19             59,2
      1415           06.10.2022 12:01:03      18,9             59,3
      1416           06.10.2022 12:06:03      18,9             59,4
      1417           06.10.2022 12:11:03      18,9             59,5
      1418           06.10.2022 12:16:03      18,9             59,5
      1419           06.10.2022 12:21:03      18,8             59,5
      1420           06.10.2022 12:26:03      18,8             59,6
      1421           06.10.2022 12:31:03      18,8             59,6
      1422           06.10.2022 12:36:03      18,8             59,7
      1423           06.10.2022 12:41:03      18,8             59,7
      1424           06.10.2022 12:46:03      18,8             59,7
      1425           06.10.2022 12:51:03      18,8             59,7
      1426           06.10.2022 12:56:03      18,8             59,7
      1427           06.10.2022 13:01:03      18,7             59,7
      1428           06.10.2022 13:06:03      18,7             59,7
      1429           06.10.2022 13:11:03      18,7             59,8
      1430           06.10.2022 13:16:03      18,7             59,8
      1431           06.10.2022 13:21:03      18,7             59,8
      1432           06.10.2022 13:26:03      18,7             59,9
      1433           06.10.2022 13:31:03      18,7             59,8
      1434           06.10.2022 13:36:03      18,7             59,8
      1435           06.10.2022 13:41:03      18,7             59,8
      1436           06.10.2022 13:46:03      18,7             59,9
      1437           06.10.2022 13:51:03      18,7             59,9
      1438           06.10.2022 13:56:03      18,7             59,9
      1439           06.10.2022 14:01:03      18,6             59,9
      1440           06.10.2022 14:06:03      18,6             59,9
      1441           06.10.2022 14:11:03      18,6             59,9
      1442           06.10.2022 14:16:03      18,6             59,9
      1443           06.10.2022 14:21:03      18,6             59,9
      1444           06.10.2022 14:26:03      18,6             59,9
      1445           06.10.2022 14:31:03      18,6             59,9
      1446           06.10.2022 14:36:03      18,6               60
      1447           06.10.2022 14:41:03      18,6             59,9
      1448           06.10.2022 14:46:03      18,6             59,9
      1449           06.10.2022 14:51:03      18,6               60
      1450           06.10.2022 14:56:03      18,6               60
      1451           06.10.2022 15:01:03      18,6               60
      1452           06.10.2022 15:06:03      18,6             59,9
      1453           06.10.2022 15:11:03      18,5             59,9
      1454           06.10.2022 15:16:03      18,5             59,9
      1455           06.10.2022 15:21:03      18,5             59,9
      1456           06.10.2022 15:26:03      18,5             59,9
      1457           06.10.2022 15:31:03      18,5             59,9
      1458           06.10.2022 15:36:03      18,5             59,9
      1459           06.10.2022 15:41:03      18,5             59,9
      1460           06.10.2022 15:46:03      18,5               60
      1461           06.10.2022 15:51:03      18,5             59,9
      1462           06.10.2022 15:56:03      18,5             59,9
      1463           06.10.2022 16:01:03      18,5             59,9
      1464           06.10.2022 16:06:03      18,5             59,9
      1465           06.10.2022 16:11:03      18,5             59,9
      1466           06.10.2022 16:16:03      18,5             59,9
      1467           06.10.2022 16:21:03      18,5             59,9
      1468           06.10.2022 16:26:03      18,4             59,8
      1469           06.10.2022 16:31:03      18,4             59,8
      1470           06.10.2022 16:36:03      18,4             59,8
      1471           06.10.2022 16:41:03      18,4             59,8
      1472           06.10.2022 16:46:03      18,4             59,8
      1473           06.10.2022 16:51:03      18,4             59,8
      1474           06.10.2022 16:56:03      18,4             59,8
      1475           06.10.2022 17:01:03      18,4             59,7
      1476           06.10.2022 17:06:03      18,4             59,8
      1477           06.10.2022 17:11:03      18,4             59,7
      1478           06.10.2022 17:16:03      18,4             59,7
      1479           06.10.2022 17:21:03      18,4             59,7
      1480           06.10.2022 17:26:03      18,4             59,7
      1481           06.10.2022 17:31:03      18,4             59,7
      1482           06.10.2022 17:36:03      18,4             59,7
      1483           06.10.2022 17:41:03      18,4             59,6
      1484           06.10.2022 17:46:03      18,4             59,6
      1485           06.10.2022 17:51:03      18,3             59,6
      1486           06.10.2022 17:56:03      18,3             59,6
      1487           06.10.2022 18:01:03      18,3             59,6
      1488           06.10.2022 18:06:03      18,3             59,6
      1489           06.10.2022 18:11:03      18,3             59,6
      1490           06.10.2022 18:16:03      18,3             59,6
      1491           06.10.2022 18:21:03      18,3             59,5
      1492           06.10.2022 18:26:03      18,3             59,5
      1493           06.10.2022 18:31:03      18,3             59,6
      1494           06.10.2022 18:36:03      18,3             59,5
      1495           06.10.2022 18:41:03      18,3             59,5
      1496           06.10.2022 18:46:03      18,3             59,5
      1497           06.10.2022 18:51:03      18,2             59,4
      1498           06.10.2022 18:56:03      18,3             59,4
      1499           06.10.2022 19:01:03      18,2             59,4
      1500           06.10.2022 19:06:03      18,2             59,4
      1501           06.10.2022 19:11:03      18,2             59,4
      1502           06.10.2022 19:16:03      18,2             59,4
      1503           06.10.2022 19:21:03      18,2             59,3
      1504           06.10.2022 19:26:03      18,2             59,3
      1505           06.10.2022 19:31:03      18,2             59,2
      1506           06.10.2022 19:36:03      18,2             59,2
      1507           06.10.2022 19:41:03      18,2             59,2
      1508           06.10.2022 19:46:03      18,2             59,2
      1509           06.10.2022 19:51:03      18,2             59,2
      1510           06.10.2022 19:56:03      18,2             59,3
      1511           06.10.2022 20:01:03      18,2             59,1
      1512           06.10.2022 20:06:03      18,2             59,1
      1513           06.10.2022 20:11:03      18,1             58,9
